결제수단,배송번호,배송시작일,배송완료일,상품구매금액,상품번호,수량,주문경로,주문일
실시간계좌이체,D-20180510-0000290-01,2018-05-11 오후 7:04,2018-05-20 오전 4:25,60540,172,1,네이버 페이,20180510
카드,D-20180510-0000300-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,60540,172,1,PC쇼핑몰,20180510
카드,D-20180510-0000312-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,77370,608,1,PC쇼핑몰,20180510
카드,D-20180510-0000312-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,73850,1077,1,PC쇼핑몰,20180510
카드,D-20180510-0000323-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,109200,391,2,PC쇼핑몰,20180510
카드,D-20180510-0000323-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,587,1,PC쇼핑몰,20180510
무통장입금,D-20180508-0000556-02,2018-05-15 오후 7:38,2018-05-19 오전 5:32,122200,94,1,모바일웹,20180508
무통장입금,D-20180510-0000339-00,2018-05-10 오후 6:50,2018-05-14 오전 5:32,83360,1035,1,PC쇼핑몰,20180510
무통장입금,D-20180510-0000339-01,2018-05-10 오후 6:50,2018-05-14 오전 5:32,92380,1036,1,PC쇼핑몰,20180510
무통장입금,D-20180510-0000339-02,2018-05-10 오후 6:50,2018-05-14 오전 5:32,109870,1037,1,PC쇼핑몰,20180510
무통장입금,D-20180510-0000339-03,2018-05-10 오후 6:50,2018-05-14 오전 5:32,108000,1055,1,PC쇼핑몰,20180510
무통장입금,D-20180510-0000339-00,2018-05-10 오후 6:50,2018-05-14 오전 5:32,0,589,1,PC쇼핑몰,20180510
"카드,무통장입금",D-20180504-0000222-01,2018-05-15 오후 7:39,2018-05-19 오전 5:32,96460,88,1,모바일웹,20180504
휴대폰,D-20180510-0000351-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,33920,217,1,모바일웹,20180510
휴대폰,D-20180510-0000351-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,54600,391,1,모바일웹,20180510
카드,D-20180510-0000365-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,123900,41,1,모바일웹,20180510
카드,D-20180511-0000017-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,289380,88,3,PC쇼핑몰,20180511
카드,D-20180511-0000017-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,587,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000027-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,107900,92,1,모바일웹,20180511
무통장입금,D-20180511-0000027-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,357,1,모바일웹,20180511
무통장입금,D-20180511-0000041-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,73910,45,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000041-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,1159,1,PC쇼핑몰,20180511
카드,D-20180511-0000057-01,2018-05-11 오후 7:04,2018-05-20 오전 6:41,32930,205,1,네이버 페이,20180511
무통장입금,D-20180511-0000067-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,33920,217,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000067-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,54600,391,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000067-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,1136,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000076-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,60540,447,1,PC쇼핑몰,20180511
"쿠폰,페이나우(카드)",D-20180511-0000091-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,91820,140,2,모바일웹,20180511
"쿠폰,페이나우(카드)",D-20180511-0000091-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,1136,1,모바일웹,20180511
"쿠폰,카드",D-20180511-0000105-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,60360,631,2,PC쇼핑몰,20180511
"쿠폰,무통장입금",D-20180511-0000128-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,110960,248,2,PC쇼핑몰,20180511
"쿠폰,무통장입금",D-20180511-0000128-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,587,1,PC쇼핑몰,20180511
"쿠폰,카드",D-20180511-0000136-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,78800,602,1,모바일웹,20180511
"쿠폰,카드",D-20180511-0000136-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,60540,447,1,모바일웹,20180511
"쿠폰,카드",D-20180511-0000136-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,357,1,모바일웹,20180511
무통장입금,D-20180511-0000150-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,77370,608,1,PC쇼핑몰,20180511
카드,D-20180511-0000177-01,2018-05-11 오후 7:04,2018-05-20 오전 6:55,33920,217,1,네이버 페이,20180511
무통장입금,D-20180511-0000188-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,122200,94,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000188-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,584,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000197-00,2018-05-11 오후 7:39,2018-05-15 오전 5:32,104600,90,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000197-01,2018-05-11 오후 7:39,2018-05-15 오전 5:32,63240,38,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000197-00,2018-05-11 오후 7:39,2018-05-15 오전 5:32,0,584,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000206-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,75390,966,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000206-01,2018-05-11 오후 7:39,2018-05-15 오전 5:32,110960,248,2,PC쇼핑몰,20180511
무통장입금,D-20180511-0000206-00,2018-05-11 오후 7:39,2018-05-15 오전 5:32,0,584,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000231-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,92380,1036,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000231-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,83360,1035,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000231-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,584,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000242-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,78800,602,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000242-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,77370,608,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000242-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,584,1,PC쇼핑몰,20180511
실시간계좌이체,D-20180511-0000256-01,2018-05-11 오후 7:04,2018-05-20 오전 7:06,33920,217,1,네이버 페이,20180511
실시간계좌이체,D-20180511-0000256-02,2018-05-11 오후 7:04,2018-05-20 오전 7:06,54600,391,1,네이버 페이,20180511
무통장입금,D-20180511-0000278-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,73850,1077,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000278-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,353,1,PC쇼핑몰,20180511
카드,D-20180511-0000281-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,587,1,PC쇼핑몰,20180511
"쿠폰,카드",D-20180511-0000299-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,82600,1106,1,PC쇼핑몰,20180511
"쿠폰,카드",D-20180511-0000299-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,102500,1059,1,PC쇼핑몰,20180511
"쿠폰,카드",D-20180511-0000299-02,2018-05-11 오후 7:02,2018-05-15 오전 5:32,92380,1036,1,PC쇼핑몰,20180511
"쿠폰,카드",D-20180511-0000299-03,2018-05-11 오후 7:02,2018-05-15 오전 5:32,83360,1035,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000309-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,71490,44,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000309-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,61970,455,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000309-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,584,1,PC쇼핑몰,20180511
"쿠폰,카드",D-20180511-0000299-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,589,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000318-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,63240,38,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000318-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,77370,608,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000318-02,2018-05-11 오후 7:02,2018-05-15 오전 5:32,84300,380,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000318-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,589,1,PC쇼핑몰,20180511
카드,D-20180511-0000320-01,2018-05-11 오후 7:04,2018-05-18 오전 11:43,61970,455,1,네이버 페이,20180511
무통장입금,D-20180511-0000334-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,33920,217,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000334-01,2018-05-18 오전 11:07,2018-05-22 오전 5:32,54600,391,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000334-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,1136,1,PC쇼핑몰,20180511
"쿠폰,카드",D-20180511-0000341-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,77370,608,1,모바일웹,20180511
카드,D-20180511-0000354-01,2018-05-11 오후 7:04,2018-05-20 오전 7:09,137800,1085,2,네이버 페이,20180511
페이나우(카드),D-20180511-0000366-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,71490,44,1,모바일웹,20180511
페이나우(카드),D-20180511-0000366-01,2018-05-11 오후 7:02,2018-05-15 오전 5:32,60540,445,1,모바일웹,20180511
카드,D-20180511-0000372-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,85400,479,1,모바일웹,20180511
카드,D-20180511-0000372-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,587,1,모바일웹,20180511
무통장입금,D-20180511-0000386-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,73850,1077,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000386-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,0,1136,1,PC쇼핑몰,20180511
카드,D-20180511-0000398-01,2018-05-11 오후 7:04,2018-05-21 오전 1:20,61970,455,1,네이버 페이,20180511
카드,D-20180511-0000406-00,2018-05-11 오후 7:02,2018-05-15 오전 5:32,60540,446,1,모바일웹,20180511
무통장입금,D-20180511-0000424-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,82600,1058,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000424-01,2018-05-18 오전 11:07,2018-05-22 오전 5:32,102500,1059,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000424-02,2018-05-18 오전 11:07,2018-05-22 오전 5:32,82600,1106,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000424-03,2018-05-18 오전 11:07,2018-05-22 오전 5:32,89800,478,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000424-04,2018-05-18 오전 11:07,2018-05-22 오전 5:32,109870,1037,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000424-05,2018-05-18 오전 11:07,2018-05-22 오전 5:32,92380,1036,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000424-06,2018-05-18 오전 11:07,2018-05-22 오전 5:32,83360,1035,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000424-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,589,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000437-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,84300,380,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000437-01,2018-05-18 오전 11:07,2018-05-22 오전 5:32,79900,379,1,PC쇼핑몰,20180511
무통장입금,D-20180511-0000437-02,2018-05-18 오전 11:07,2018-05-22 오전 5:32,74400,378,1,PC쇼핑몰,20180511
"쿠폰,휴대폰",D-20180511-0000449-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,81000,480,1,모바일웹,20180511
"쿠폰,휴대폰",D-20180511-0000449-01,2018-05-18 오전 11:07,2018-05-22 오전 5:32,74400,378,1,모바일웹,20180511
카드,D-20180511-0000451-01,2018-05-18 오전 11:08,2018-05-19 오전 11:28,57200,1158,1,네이버 페이,20180511
카드,D-20180511-0000464-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,69400,437,1,모바일웹,20180511
카드,D-20180511-0000464-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,587,1,모바일웹,20180511
무통장입금,D-20180511-0000437-04,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,357,1,PC쇼핑몰,20180511
카드,D-20180511-0000527-01,2018-05-18 오전 11:08,2018-05-21 오후 1:38,71490,1070,1,네이버 페이,20180511
카드,D-20180511-0000539-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,104600,90,1,모바일웹,20180511
카드,D-20180511-0000539-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,357,1,모바일웹,20180511
"쿠폰,휴대폰",D-20180511-0000548-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,101900,382,1,모바일웹,20180511
"쿠폰,휴대폰",D-20180511-0000548-01,2018-05-18 오전 11:07,2018-05-22 오전 5:32,74400,378,1,모바일웹,20180511
"쿠폰,휴대폰",D-20180511-0000548-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,357,1,모바일웹,20180511
카드,D-20180512-0000013-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,211500,42,3,PC쇼핑몰,20180512
카드,D-20180512-0000013-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,582,1,PC쇼핑몰,20180512
"쿠폰,무통장입금",D-20180512-0000030-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,73910,1071,1,모바일웹,20180512
"쿠폰,무통장입금",D-20180512-0000030-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,1159,1,모바일웹,20180512
카드,D-20180512-0000058-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,121080,172,2,PC쇼핑몰,20180512
카드,D-20180512-0000058-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,584,1,PC쇼핑몰,20180512
무통장입금,D-20180512-0000062-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,60540,446,1,PC쇼핑몰,20180512
무통장입금,D-20180512-0000076-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,58500,828,1,모바일웹,20180512
무통장입금,D-20180512-0000076-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,352,1,모바일웹,20180512
카드,D-20180512-0000081-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,79900,379,1,PC쇼핑몰,20180512
카드,D-20180512-0000081-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,1136,1,PC쇼핑몰,20180512
무통장입금,D-20180512-0000093-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,75390,966,1,PC쇼핑몰,20180512
무통장입금,D-20180512-0000093-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,1136,1,PC쇼핑몰,20180512
무통장입금,D-20180512-0000113-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,61970,455,1,모바일웹,20180512
"쿠폰,카드",D-20180512-0000126-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,77370,608,1,모바일웹,20180512
실시간계좌이체,D-20180512-0000133-01,2018-05-18 오전 11:08,2018-05-26 오전 12:56,61970,455,1,네이버 페이,20180512
실시간계좌이체,D-20180512-0000133-02,2018-05-18 오전 11:08,2018-05-26 오전 12:56,70000,1074,1,네이버 페이,20180512
"쿠폰,카드",D-20180512-0000126-00,2018-05-18 오전 11:07,2018-05-22 오전 5:32,0,1136,1,모바일웹,20180512
카드,D-20180512-0000140-01,2018-05-18 오전 11:08,2018-05-22 오전 7:46,27210,610,1,네이버 페이,20180512
카드,D-20180512-0000140-02,2018-05-18 오전 11:08,2018-05-22 오전 7:46,33920,217,1,네이버 페이,20180512
카드,D-20180512-0000152-00,2018-05-17 오후 1:29,2018-05-21 오전 5:32,45910,1072,1,PC쇼핑몰,20180512
무통장입금,D-20180512-0000163-00,2018-05-20 오후 3:46,2018-05-24 오전 5:32,73910,1071,1,모바일웹,20180512
무통장입금,D-20180512-0000163-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,64000,1139,1,모바일웹,20180512
무통장입금,D-20180512-0000163-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,85900,46,1,모바일웹,20180512
무통장입금,D-20180512-0000163-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,587,1,모바일웹,20180512
"쿠폰,카드",D-20180512-0000177-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,78800,603,1,모바일웹,20180512
"쿠폰,카드",D-20180512-0000177-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,1159,1,모바일웹,20180512
"쿠폰,카드",D-20180513-0000017-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,45910,1072,1,PC쇼핑몰,20180513
"쿠폰,카드",D-20180513-0000017-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,60540,172,1,PC쇼핑몰,20180513
"쿠폰,카드",D-20180513-0000017-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,96460,88,1,PC쇼핑몰,20180513
"쿠폰,카드",D-20180513-0000017-03,2018-05-15 오후 2:56,2018-05-19 오전 5:32,107900,92,1,PC쇼핑몰,20180513
"쿠폰,카드",D-20180513-0000017-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,589,1,PC쇼핑몰,20180513
"쿠폰,카드",D-20180513-0000025-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,108500,86,1,PC쇼핑몰,20180513
카드,D-20180513-0000034-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,83360,1035,1,모바일웹,20180513
카드,D-20180513-0000034-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,102500,1059,1,모바일웹,20180513
카드,D-20180513-0000034-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,64000,1139,1,모바일웹,20180513
카드,D-20180513-0000034-03,2018-05-15 오후 2:56,2018-05-19 오전 5:32,92380,1036,1,모바일웹,20180513
카드,D-20180513-0000034-04,2018-05-15 오후 2:56,2018-05-19 오전 5:32,73910,1071,1,모바일웹,20180513
카드,D-20180513-0000034-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,589,1,모바일웹,20180513
카드,D-20180513-0000042-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,123900,41,1,PC쇼핑몰,20180513
카드,D-20180513-0000042-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,61700,47,1,PC쇼핑몰,20180513
카드,D-20180513-0000042-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,587,1,PC쇼핑몰,20180513
실시간계좌이체,D-20180513-0000051-01,2018-05-15 오후 2:58,2018-05-23 오전 5:48,33920,219,1,네이버 페이,20180513
실시간계좌이체,D-20180513-0000051-02,2018-05-15 오후 2:58,2018-05-23 오전 5:48,60100,388,1,네이버 페이,20180513
카드,D-20180513-0000090-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,73850,1077,1,모바일웹,20180513
카드,D-20180513-0000090-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,1159,1,모바일웹,20180513
카드,D-20180513-0000112-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,68900,1085,1,모바일웹,20180513
카드,D-20180513-0000112-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,9500,109,1,모바일웹,20180513
카드,D-20180513-0000112-03,2018-05-15 오후 2:56,2018-05-19 오전 5:32,55000,502,1,모바일웹,20180513
무통장입금,D-20180513-0000122-00,2018-05-17 오후 1:29,2018-05-21 오전 5:32,73850,1077,1,PC쇼핑몰,20180513
무통장입금,D-20180513-0000122-01,2018-05-17 오후 1:29,2018-05-21 오전 5:32,61970,455,1,PC쇼핑몰,20180513
무통장입금,D-20180513-0000122-00,2018-05-17 오후 1:29,2018-05-21 오전 5:32,0,587,1,PC쇼핑몰,20180513
"쿠폰,카드",D-20180513-0000140-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,109870,1037,1,모바일웹,20180513
"쿠폰,카드",D-20180513-0000140-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,92380,1036,1,모바일웹,20180513
"쿠폰,카드",D-20180513-0000140-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,587,1,모바일웹,20180513
카드,D-20180513-0000158-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,84300,380,1,PC쇼핑몰,20180513
카드,D-20180513-0000158-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,148800,378,2,PC쇼핑몰,20180513
카드,D-20180513-0000158-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,589,1,PC쇼핑몰,20180513
카드,D-20180514-0000032-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,63240,38,1,모바일웹,20180514
카드,D-20180514-0000032-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,120600,40,1,모바일웹,20180514
카드,D-20180514-0000032-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,589,1,모바일웹,20180514
"쿠폰,카드",D-20180514-0000042-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,119550,1090,1,모바일웹,20180514
"쿠폰,카드",D-20180514-0000042-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,357,1,모바일웹,20180514
카드,D-20180514-0000054-01,2018-05-15 오후 2:58,2018-05-23 오전 7:01,60540,172,1,네이버 페이,20180514
실시간계좌이체,D-20180514-0000071-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,181620,172,3,PC쇼핑몰,20180514
실시간계좌이체,D-20180514-0000071-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,358,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000089-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,33920,219,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000089-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,383700,393,6,PC쇼핑몰,20180514
무통장입금,D-20180514-0000089-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,29190,632,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000089-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,123500,552,2,PC쇼핑몰,20180514
무통장입금,D-20180514-0000089-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,34690,618,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000089-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,589,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000092-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,82600,1106,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000092-01,2018-05-15 오후 2:56,2018-05-19 오전 5:32,103820,51,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000092-02,2018-05-15 오후 2:56,2018-05-19 오전 5:32,83360,1035,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000092-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,589,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000105-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,85400,451,1,PC쇼핑몰,20180514
무통장입금,D-20180514-0000105-00,2018-05-15 오후 2:56,2018-05-19 오전 5:32,0,587,1,PC쇼핑몰,20180514
